timestamps,Vxx_hvb_i_mes_mux\XETK:1,Vxx_hvb_vsoc\XETK:1
2023-07-15 13:44:56.982817173+08:00,-4.375,32.599998474121094
2023-07-15 13:44:56.992817163+08:00,-4.375,32.599998474121094
2023-07-15 13:44:57.002817154+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.013117313+08:00,-4.375,32.599998474121094
2023-07-15 13:44:57.022867203+08:00,-4.375,32.599998474121094
2023-07-15 13:44:57.032917261+08:00,-4.375,32.599998474121094
2023-07-15 13:44:57.042967319+08:00,-4.375,32.599998474121094
2023-07-15 13:44:57.052917242+08:00,-4.375,32.599998474121094
2023-07-15 13:44:57.062917233+08:00,-4.375,32.599998474121094
2023-07-15 13:44:57.072868347+08:00,-4.375,32.599998474121094
2023-07-15 13:44:57.082768202+08:00,-4.375,32.599998474121094
2023-07-15 13:44:57.092868328+08:00,-4.375,32.599998474121094
2023-07-15 13:44:57.102818251+08:00,-4.375,32.599998474121094
2023-07-15 13:44:57.113068342+08:00,-4.375,32.599998474121094
2023-07-15 13:44:57.122868299+08:00,-4.375,32.599998474121094
2023-07-15 13:44:57.132968186+08:00,-4.375,32.599998474121094
2023-07-15 13:44:57.143018246+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.152918339+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.162868261+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.172818184+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.182819366+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.192819357+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.202819347+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.213119268+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.222869158+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.232919216+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.242969275+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.252969265+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.262919188+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.272969246+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.282820225+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.292870283+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.302870274+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.313120365+08:00,-4.375,32.599998474121094
2023-07-15 13:44:57.322870255+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.332970142+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.343020201+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.352920294+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.362870216+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.372820139+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.382821321+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.392821312+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.402821302+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.413071156+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.422871351+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.432921171+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.442971230+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.452921152+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.462871313+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.472822189+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.482722282+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.492822170+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.502822161+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.513072251+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.522822142+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.532922268+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.542972326+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.552872181+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.562822342+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.572823286+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.582773209+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.592823267+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.602773190+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.613073349+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.622873306+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.632873297+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.642973185+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.652923346+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.662873268+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.672824144+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.682724237+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.692824364+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.702824354+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.713074207+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.722824335+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.732924223+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.742974281+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.752874136+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.762874365+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.772825241+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.782775164+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.792825222+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.802775145+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.813075304+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.822875261+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.832925320+08:00,-4.125,32.599998474121094
2023-07-15 13:44:57.842925310+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.852925301+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.862876177+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.872826338+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.882726192+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.892826319+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.902826309+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.913076162+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.922826290+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.932876348+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.942976236+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.952876329+08:00,-4.125,32.599998474121094
2023-07-15 13:44:57.962827206+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.972777367+08:00,-4.25,32.599998474121094
2023-07-15 13:44:57.982777357+08:00,-4.125,32.599998474121094
2023-07-15 13:44:57.992827177+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.002777338+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.013027191+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.022827148+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.032927275+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.042927265+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.052927256+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.062878132+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.072778225+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.082728148+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.092828274+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.102828264+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.113028288+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.122828245+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.132878304+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.142978191+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.152878284+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.162829161+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.172779322+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.182779312+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.192779303+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.202779293+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.213129282+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.222879171+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.232929230+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.242929220+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.252929211+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.262880325+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.272930145+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.282930136+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.292980194+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.302930355+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.313130140+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.322830200+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.332930326+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.342980146+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.352881193+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.362831354+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.372781277+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.382731199+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.392781258+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.402781248+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.413031340+08:00,-4.25,32.599998474121094
2023-07-15 13:44:58.422831297+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.432881355+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.442931175+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.452882290+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.462832212+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.472782135+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.482732296+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.492782354+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.502832174+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.513032198+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.522832155+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.532882214+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.542982340+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.552833319+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.562833309+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.572783232+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.582733154+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.592783213+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.602783203+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.613033295+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.622833252+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.632883310+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.642933369+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.652884245+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.662884235+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.672784328+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.682734251+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.692834139+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.702784300+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.713034153+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.722784281+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.732884169+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.742934227+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.752835274+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.762885332+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.772785187+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.782785177+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.792785168+08:00,-4.125,32.599998474121094
2023-07-15 13:44:58.802785158+08:00,-4.125,32.599998474121094
